school_id,project_name,school_name,amount,masterlist_status,region,division,legislative_district,ownership_type_preloaded,ownership_type_confirmed,accessibility_rating,buildable_space_dimensions,has_buildable_space
125767,"Construction of 1 Storey - 2 Classroom School Building in Labatan Elementary School, Payao, Zamboanga Sibugay",Labatan Elementary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st,DOS,Deed of Donation (DOD),4- Highly Accessible,25 x 8.5 and 20 x 8.5,YES
125770,"Construction of 1 Storey - 2 Classroom School Building in Mayabo Primary School, Payao, Zamboanga Sibugay",Mayabo Primary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st,DOD,Deed of Donation (DOD),4- Highly Accessible,22 x 8.5,YES
125632,"Construction of One(1)-Storey School Building,Two (2) Classroom at Timalang Elementary School -Brgy. Timalang, Ipil, Zamboanga Sibugay",Timalang Elementary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,DOD,Deed of Donation (DOD),3- Accessible,30 x 8.5,YES
303844,"Construction of One(1)-Storey School Building,Two (2) Classroom at Makilas National High School -Brgy. Makilas, Ipil, Zamboanga Sibugay",Makilas National High School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,SP,Special Patent (SP),4- Highly Accessible,32 x 8.5,YES
303863,"Construction of One(1)-Storey School Building,Two (2) Classroom at Sulo National High School -Brgy. Sulo,Naga, Zamboanga Sibugay",Sulo National High School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,DOD,Deed of Donation (DOD),3- Accessible,22 x 8.5,YES
303860,"Construction of One(1)-Storey School Building,Two (2) Classroom at San Antonio National High School -Brgy. San Antonio,Titay, Zamboanga Sibugay",San Antonio National High School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,TD,Deed of Donation (DOD),3- Accessible,22 x 8.5,YES
125894,"Construction of One(1)-Storey School Building,Two (2) Classroom at Loboc Elementary School -Brgy. Loboc, Tungawan, Zamboanga Sibugay",Loboc Elementary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,TD,Tax Declaration (TD),4- Highly Accessible,32 x 8.5,YES
125789,"Construction of One(1)-Storey School Building,Two (2) Classroom at Kulambugan Elementary School -Brgy. Kulambugan, RT. Lim, Zamboanga Sibugay",Kulambugan Elementary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,TD,Tax Declaration (TD),3- Accessible,42 x 8.5,YES
303839,"Construction of One(1)-Storey School Building,Two (2) Classroom at Kabasalan National High School -Brgy.F.L Pena, Kabasalan, Zamboanga Sibugay",Kabasalan National High School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,TCT / OCT,Original Certificate of Title (OCT),4- Highly Accessible,32 x 8.5 & 32 x 8.5,YES
125804,"Construction of One(1)-Storey School Building,Two (2) Classroom at Surabay Central Elementary School -Brgy. Surabay, RT. Lim, Zamboanga Sibugay",Surabay Central Elementary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,DOD,Deed of Donation (DOD),4- Highly Accessible,42 x 8.5,YES
125815,"Construction of One(1)-Storey School Building,Two (2) Classroom at Batu Elementary School -Brgy. Batu, Siay, Zamboanga Sibugay",Batu Elementary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,NULL,Deed of Donation (DOD),4- Highly Accessible,22 x 8.5,YES
303865,"Construction of One(1)-Storey School Building,Two (2) Classroom at Monching National High School -Brgy. Monching,Siay, Zamboanga Sibugay",Monching National High School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,TD,Deed of Donation (DOD),4- Highly Accessible,22 x 8.5,YES
125617,"Construction of One(1)-Storey School Building,Two (2) Classroom at Ipil Central Elementary School -Brgy. Poblacion,Ipil, Zamboanga Sibugay",Ipil Central Elementary School,5000000,Found in masterlist,Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd,TCT / OCT,Original Certificate of Title (OCT),4- Highly Accessible,32 x 8.5,YES
125418,"Construction of 1 Storey 2 Classrooms in Alang-Alang  Elementary School,Brgy. Alang-Alang, Municipality of Tambulig, Zamboanga del Sur",Alang-Alang ES,5000000,Found in masterlist,Region IX,Zamboanga del Sur,Zamboanga Del Sur 1st,NULL,Deed of Donation (DOD),3- Accessible,22.5 x 9.5,YES
124968,"Construction of 1 Storey - 2 Classrooms Building in Legarda Tres Elementary School, Dinas, Zamboanga del Sur ",Legarda Tres ES,5000000,Found in masterlist,Region IX,Zamboanga del Sur,Zamboanga Del Sur 2nd,NULL,Deed of Donation (DOD),3- Accessible,22.5 x 9.5,YES
303930,"Construction of School Building at Sangali National High School, Zamboanga City",Sangali NHS,5000000,Found in masterlist,Region IX,Zamboanga City,Zamboanga City 2nd,NULL,Deed of Donation (DOD),4- Highly Accessible,50x15,YES
126889,"Construction (Completion) of One Storey, 4 Classrooms, Mainit Elementary School, Mainit, Catarman, Camiguin",Mainit Elementary School,5000000,Found in masterlist,Region X,Camiguin,Camiguin Lone,NULL,Deed of Donation (DOD),4- Highly Accessible,27x9.5,YES
128978,"Construction of 2 Classroom School Building in Mariano Peralta Elementary School, Barangay Poblacion, Malita, Davao Occidental School ID: 128978",Mariano Peralta Elementary School,5000000,Found in masterlist,Region XI,Davao Occidental,Davao Occidental Lone,DOD,Original Certificate of Title (OCT),3- Accessible,50 x 15,YES
128977,"Construction of 2 Classroom School Building in Malita Central Elementary School, Barangay Poblacion, Malita, Davao Occidental School ID: 128977",Malita Central  Elementary School,5000000,Found in masterlist,Region XI,Davao Occidental,Davao Occidental Lone,DOD,Original Certificate of Title (OCT),3- Accessible,70 x 15,YES
130829,"Construction of One (1) Storey Two (2) Classroom Building at Lugan Central Elementary School, Brgy. Poblacion, Tboli, South Cotabato",Lugan Central Elementary School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,DOD,Deed of Donation (DOD),4- Highly Accessible,22  X  74,YES
501593,"Construction of One (1) Storey Two (2) Classroom Building at Simsiman Integrated School, Barangay Simsiman, Norala, South Cotabato",Simsiman Integrated School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,Special Patenet,Special Patent (SP),4- Highly Accessible,22  X  74,YES
100763,"Construction of One (1) Storey Two (2) Classroom Building at Traankini Elementary School, Brgy. Lamlahak, Lake Sebu, South Cotabato",Traankini Elementary School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,DOD,Deed of Donation (DOD),3- Accessible,22  X  74,YES
501985,"Construction of One (1) Storey Two (2) Classroom Building at Lake Soluton Integrated School, Brgy. Lamdalag, Lake Sebu, South Cotabato",Lake Soluton Integrated School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,CNI Proclamation,Presidential  Proclamation (PP),4- Highly Accessible,22  X  74,YES
316724,"Construction of One (1) Storey Two (2) Classroom Building at Sergio L. Legayada National High School - Norala NHS Annex, Barangay Dumaguil, Norala, South Cotabato",Sergio L. Legayada National High School - Norala NHS Annex,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,DOD,Deed of Donation (DOD),4- Highly Accessible,22  X  74,YES
130762,"Construction of One (1) Storey Two (2) Classroom Building at Sto. Nino Central Elementary School, Brgy. Poblacion, Sto. Nino, South Cotabato",Sto. Nino Central Elementary School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,TCT / OCT,Transfer Certificate of Title (TCT),4- Highly Accessible,22 X 61,YES
130820,"Construction of One (1) Storey Two (2) Classroom Building at Lambuling Elementary School, Brgy. Salacafe, T'Boli, South Cotabato",Lambuling Elementary School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,DOD/TD,Deed of Donation (DOD),3- Accessible,22  X  74,YES
502386,"Construction of One (1) Storey Two (2) Classroom Building at Diata Integrated School, Brgy. Basag, T'Boli, South Cotabato",Diata Integrated School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,DOD,Deed of Donation (DOD),3- Accessible,22 X 56,YES
501262,"Construction of One (1) Storey Two (2) Classroom Building at Salacafe Integrated School, Barangay Salacafe, T'Boli, South Cotabato",Salacafe Integrated School,5000000,Found in masterlist,Region XII,South Cotabato,South Cotabato 3rd,TD,Tax Declaration (TD),3- Accessible,22  X  74,YES
500434,"Construction of One (1) Storey - 2 Classrooms in Palavilla Elementary School, Baranggay Palavilla, Municipality of Lutayan, Province of Sultan Kudarat(School ID # : 500434)",Palavilla Elementary School,5000000,Found in masterlist,Region XII,Sultan Kudarat,Sultan Kudarat 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,35 x 12,YES
502043,"Construction of One (1) Storey - 2 Classrooms in Sisiman Integrated School, Barangay Sisiman, Municipality of Lutayan, Province of Sultan Kudarat(School ID # : 502043)",Sisiman Integrated School,5000000,Found in masterlist,Region XII,Sultan Kudarat,Sultan Kudarat 1st,NULL,Deed of Donation (DOD),3- Accessible,35 x 12,YES
105571,"School Desks/Furniture for Monic Elementary School, Nampicuan, Nueva Ecija",Monic Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,USUFRUCT,4- Highly Accessible,25x7,YES
124616,"Construction of 1 Storey - 2 Classroom School Building in Danao Elementary School, Barangay Danao, Salug, Zamboanga del Norte",Danao ES,4500000,Found in masterlist,Region IX,Zamboanga del Norte,Zamboanga Del Norte 3rd,NULL,Special Patent (SP),3- Accessible,25 x 16,YES
158511,"Construction of  1 STY 2CL Kawit Elementary School, Doña Remedios Trinidad, Bulacan",Kawit ES,4400000,Found in masterlist,Region III,Bulacan,Bulacan 3rd,TD,Deed of Donation (DOD),4- Highly Accessible,20 x 10,YES
114727,"Construction of one (1) Classroom in Tul-ang Elementary School, Barangay Tul-ang, Ibajay, Aklan",Tul-ang Elementary School (Tul-ang PS),4000000,Found in masterlist,Region VI,Aklan,Aklan 2nd,DOD,Tax Declaration (TD),4- Highly Accessible,25 x 13,YES
124591,"Construction of 1 Unit 1 Classroom School Building, Maligaya
Elementary School, Polanco, Zamboanga del Norte",Maligaya ES,3000000,Found in masterlist,Region IX,Zamboanga del Norte,Zamboanga Del Norte 1st,TD,Tax Declaration (TD),3- Accessible,25 x 16,YES
124598,"Construction of 1 Unit 1 Classroom School Building, Balubohan
Elementary School, Rizal, Zamboanga del Norte",Balubohan ES,3000000,Found in masterlist,Region IX,Zamboanga del Norte,Zamboanga Del Norte 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,25 x 16,YES
126897,"Construction (Completion) of One Storey, 2 Classrooms, Mahinog Central School, Poblacion, Mahinog, Camiguin",Mahinog Central School,3000000,Found in masterlist,Region X,Camiguin,Camiguin Lone,SP,Special Patent (SP),4- Highly Accessible,45x9.5,YES
303993,"Construction (Completion) of One Storey, 2 Classrooms, Sixto A. Abao, National High School, Hubangon, Mahinog, Camiguin",Sixto A. Abao NHS,3000000,Found in masterlist,Region X,Camiguin,Camiguin Lone,SP,Special Patent (SP),4- Highly Accessible,x9.5,YES
105375,"School Desks/Furniture for Bantug Elementary School, Barangay Bantug, Guimba, Nueva Ecija",Bantug Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Original Certificate of Title (OCT),4- Highly Accessible,29 x 7,YES
105177,"School Desks/Furniture for Gaudencio Medina Pantoc Elementary School, Barangay Pantoc, Aliaga, Nueva Ecija",Gaudencio Medina Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,TCT / OCT,Transfer Certificate of Title (TCT),4- Highly Accessible,22X7M,YES
305948,"School Desks/Furniture for Simimbaan High School, Barangay Simimbaan, Cuyapo, Nueva Ecija",Simimbaan High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,25 x 15,YES
137114,"School Desks/Furniture for Ayos Lomboy Elementary School, Guimba, Nueva Ecija",Ayos Lomboy Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Tax Declaration (TD),4- Highly Accessible,24 x 7,YES
501840,"School Desks/Furniture for Bunol Integrated School, Guimba, Nueva Ecija",Bunol Integrated School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,32 x 7,YES
137169,"School Desks/Furniture for Sta. Lucia Elementary School, Guimba, Nueva Ecija",Sta. Lucia Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),3- Accessible,10x6,YES
501658,"School Desks/Furniture for Maybubon Integrated School, Guimba, Nueva Ecija",Maybubon Integrated School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),3- Accessible,27x7,YES
300814,"School Desks/Furniture for Julia Ortiz Luiz National High School, Santo Domingo, Nueva Ecija",Julia Ortiz Luiz National High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,TCT / OCT,Transfer Certificate of Title (TCT),4- Highly Accessible,24 X 8,YES
501822,"School Desks/Furniture for San Pascual Integrated School, Talavera, Nueva Ecija",San Pascual Integrated School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Tax Declaration (TD),4- Highly Accessible,27x7 JHS  40X6 ELEM  ,YES
300809,"School Desks/Furniture for Bartolome Sangalang National High School, Guimba, Nueva Ecija",Bartolome Sangalang National High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,DOD,Deed of Donation (DOD),3- Accessible,41x 7,YES
105853,"School Desks/Furniture for Batitang Elementary School, Zaragoza, Nueva Ecija",Batitang Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,96m  60 m and 48x 60 m,YES
501823,"School Desks/Furniture for San Juan Integrated School, Aliaga, Nueva Ecija",San Juan Integrated School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Tax Declaration (TD),4- Highly Accessible,1. 33 x 12    ;    2.  24 x 24,YES
105268,"School Desks/Furniture for Curva Elementary School, Cuyapo, Nueva Ecija",Curva Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Tax Declaration (TD),4- Highly Accessible,40x9,YES
501857,"School Desks/Furniture for San Andres I Integrated School, Quezon, Nueva Ecija",San Andres I Integrated School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Tax Declaration (TD),3- Accessible,18 x 7,YES
105381,"School Desks/Furniture for Cawayang Bugtong Elementary School, Guimba, Nueva Ecija",Cawayang Bugtong Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,SP,Special Patent (SP),3- Accessible,28x7,YES
105423,"School Desks/Furniture for Narvacan II Elementary School, Guimba, Nueva Ecija",Narvacan II Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,TD,Tax Declaration (TD),4- Highly Accessible,35 x 7,YES
306829,"School Desks/Furniture for Macatcatuit High School, Guimba, Nueva Ecija",Macatcatuit High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Sale (DOS),3- Accessible,1000 square meter,YES
501820,"School Desks/Furniture for San Alejandro Integrated School, Quezon, Nueva Ecija",San Alejandro Integrated School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,USUFRUCT,3- Accessible,18X24,YES
300850,"School Desks/Furniture for San Ricardo National High School, Talavera, Nueva Ecija",San Ricardo National High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,DOS,Tax Declaration (TD),3- Accessible,22x7,YES
300852,"School Desks/Furniture for Sibul National High School, Talavera, Nueva Ecija",Sibul National High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,90ft.x 60ft.,YES
305834,"School Desks/Furniture for Talavera Senior High School, Talavera, Nueva Ecija",Talavera Senior High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,100 METERS X 100 METERS,YES
300871,"School Desks/Furniture for Zaragoza National High School, Zaragoza, Nueva Ecija",Zaragoza National High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,90 x 15,YES
306826,"School Desks/Furniture for Emilia Belmonte Acosta National High School, Zaragoza, Nueva Ecija",Emilia Belmonte Acosta National High School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Deed of Donation (DOD),4- Highly Accessible,22 x 11,YES
105802,"School Desks/Furniture for San Jose Elementary School, Talavera, Nueva Ecija",San Jose Elementary School,616000,Found in masterlist,Region III,Nueva Ecija,Nueva Ecija 1st,NULL,Transfer Certificate of Title (TCT),3- Accessible,16x18 ,YES
